"","dis","x","ymax","y","mean","var","sigma","min","max","shademax","invgauss"
"25",-0.67389687653385,2.4,100,0.236257268294104,2.88,2.904,1.70411267233126,0.479514475537293,6.28822534466253,6.28822534466253,100
"26",0.348286775205597,2.5,100,0.584544043499697,3,3.025,1.73925271309261,0.529234394014601,6.47850542618522,6.47850542618522,100
"27",-0.584544043499701,2.6,100,0,3.12,3.146,1.77369670462568,0.580346410948451,6.66739340925136,6.66739340925136,100
"28",0.183753761276405,2.7,100,0.1837537612764,3.24,3.267,1.80748443976705,0.632770940665722,6.8549688795341,6.8549688795341,100
"29",0.939920583044055,2.8,100,1.12367434432046,3.36,3.388,1.84065205837497,0.686435703449881,7.04130411674993,7.04130411674993,100
"30",-0.02858991426069,2.9,100,1.09508443005977,3.48,3.509,1.8732325002519,0.74127481969601,7.22646500050381,7.22646500050381,100
"31",0.167024628413388,3,100,1.26210905847316,3.6,3.63,1.90525588832577,0.797228043548287,7.41051177665153,7.41051177665153,100
"32",0.323897465839422,3.1,100,1.58600652431258,3.72,3.751,1.93674985478249,0.854240110634834,7.59349970956498,7.59349970956498,100
"33",-0.279717137048788,3.2,100,1.30628938726379,3.84,3.872,1.96773982019982,0.912260179800192,7.77547964039963,7.77547964039963,100
"34",-0.0849655669866572,3.3,100,1.22132382027714,3.96,3.993,1.99824923370434,0.971241352791125,7.95649846740869,7.95649846740869,100
"35",0.459039034454674,3.4,100,1.6803628547318,4.08,4.114,2.02829978060444,1.03114025899094,8.13659956120887,8.13659956120887,100
"36",0.0909909396613465,3.5,100,1.77135379439315,4.2,4.235,2.05791156272567,1.09191669474848,8.31582312545134,8.31582312545134,100
"37",-0.157826200102683,3.6,100,1.61352759429047,4.32,4.356,2.08710325571113,1.15353330877755,8.49420651142226,8.49420651142226,100
"38",0.0379931724696759,3.7,100,1.65152076676014,4.44,4.477,2.11589224678385,1.21595532663212,8.67178449356769,8.67178449356769,100
"39",0.208370665436238,3.8,100,1.85989143219638,4.56,4.598,2.14429475585797,1.27915030848388,8.84858951171594,8.84858951171594,100
"40",0.13183776316239,3.9,100,1.99172919535877,4.68,4.719,2.17232594239446,1.34308793541089,9.02465188478893,9.02465188478893,100
"41",0.619760162663691,4,100,2.61148935802247,4.8,4.84,2.2,1.40773982019982,9.2,9.2,100
"42",0.231568096045411,4.1,100,2.84305745406787,4.92,4.961,2.22733024044482,1.47307933931017,9.37466048088965,9.37466048088965,100
"43",-0.318140414293715,4.2,100,2.52491703977416,5.04,5.082,2.25432916851111,1.53908148317759,9.54865833702222,9.54865833702222,100
"44",0.445626438403814,4.3,100,2.97054347817797,5.16,5.203,2.28100854886605,1.60572272246772,9.72201709773209,9.72201709773209,100
"45",-0.053396840788914,4.4,100,2.91714663738906,5.28,5.324,2.30737946597433,1.67298088825115,9.89475893194867,9.89475893194867,100
"46",0.0691473655609113,4.5,100,2.98629400294997,5.4,5.445,2.33345237791561,1.7408350643686,10.0669047558312,10.0669047558312,100
"47",0.0905187676945855,4.6,100,3.07681277064456,5.52,5.566,2.35923716484799,1.80926549050383,10.238474329696,10.238474329696,100
"48",-0.0784995398777197,4.7,100,2.99831323076684,5.64,5.687,2.38474317275467,1.87825347469048,10.4094863455093,10.4094863455093,100
"49",-0.178726642645672,4.8,100,2.81958658812116,5.76,5.808,2.40997925302273,1.94778131415435,10.5799585060455,10.5799585060455,100
"50",-0.11486601398145,4.9,100,2.70472057413971,5.88,5.929,2.43495379832965,2.01783222354052,10.7499075966593,10.7499075966593,100
"51",-0.0517537188188084,5,100,2.6529668553209,6,6.05,2.45967477524977,2.08839026970028,10.9193495504995,10.9193495504995,100
"52",0.291186700556844,5.1,100,2.94415355587775,6.12,6.171,2.48414975393997,2.15944031231988,11.0882995078799,11.0882995078799,100
"53",-0.0763792847934206,5.2,100,2.86777427108433,6.24,6.292,2.5083859352181,2.23096794976361,11.2567718704362,11.2567718704362,100
"54",0.510433868890362,5.3,100,3.3782081399747,6.36,6.413,2.53239017530869,2.30295946958243,11.4247803506174,11.4247803506174,100
"55",0.150485695291557,5.4,100,3.52869383526625,6.48,6.534,2.5561690084969,2.37540180320603,11.5923380169938,11.5923380169938,100
"56",-0.0784485298432102,5.5,100,3.45024530542304,6.6,6.655,2.57972866790289,2.44828248439404,11.7594573358058,11.7594573358058,100
"57",-0.178942774584395,5.6,100,3.27130253083865,6.72,6.776,2.60307510456383,2.52158961107215,11.9261502091277,11.9261502091277,100
"58",0.492301534378967,5.7,100,3.76360406521761,6.84,6.897,2.62621400498893,2.59531181022196,12.0924280099779,12.0924280099779,100
"59",0.051599640254999,5.8,100,3.81520370547261,6.96,7.018,2.64915080733431,2.66943820553121,12.2583016146686,12.2583016146686,100
"60",-0.0419710381851387,5.9,100,3.77323266728747,7.08,7.139,2.67189071632805,2.74395838754372,12.4237814326561,12.4237814326561,100
"61",0.191817721095621,6,100,3.96505038838309,7.2,7.26,2.6944387170615,2.81886238607683,12.588877434123,12.588877434123,100
"62",0.364575846495225,6.1,100,4.32962623487832,7.32,7.381,2.71679958775026,2.89414064469929,12.7535991755005,12.7535991755005,100
"63",0.0943326390141531,6.2,100,4.42395887389247,7.44,7.502,2.73897791155752,2.96978399708478,12.917955823115,12.917955823115,100
"64",-0.352038974970082,6.3,100,4.07191989892239,7.56,7.623,2.76097808756245,3.04578364507492,13.0819561751249,13.0819561751249,100
"65",0.210529568360585,6.4,100,4.28244946728297,7.68,7.744,2.78280434094817,3.12213113830347,13.2456086818963,13.2456086818963,100
"66",-0.307985630011913,6.5,100,3.97446383727106,7.8,7.865,2.80446073247603,3.19881835524775,13.4089214649521,13.4089214649521,100
"67",0.0214613335642461,6.6,100,3.99592517083531,7.92,7.986,2.82595116730633,3.27583748558716,13.5719023346127,13.5719023346127,100
"68",0.169262517397218,6.7,100,4.16518768823253,8.04,8.107,2.84727940321985,3.35318101376011,13.7345588064397,13.7345588064397,100
"69",-0.516302147680016,6.8,100,3.64888554055251,8.16,8.228,2.86844905828917,3.43084170362148,13.8968981165783,13.8968981165783,100
"70",-0.0652774166320672,6.9,100,3.58360812392044,8.28,8.349,2.88946361804401,3.50881258411179,14.058927236088,14.058927236088,100
"71",0.17069821582982,7,100,3.75430633975026,8.4,8.47,2.91032644217105,3.58708693585771,14.2206528843421,14.2206528843421,100
"72",0.223331967298322,7.1,100,3.97763830704859,8.52,8.591,2.93104077078433,3.66565827863115,14.3820815415687,14.3820815415687,100
"73",0.485979916749973,7.2,100,4.46361822379856,8.64,8.712,2.95160973029972,3.74452035960037,14.5432194605994,14.5432194605994,100
"74",0.917643350255133,7.3,100,5.38126157405369,8.76,8.833,2.97203633894339,3.82366714231304,14.7040726778868,14.7040726778868,100
"75",-0.264588104818277,7.4,100,5.11667346923542,8.88,8.954,2.9923235119218,3.90309279635622,14.8646470238436,14.8646470238436,100
"76",0.472367739228587,7.5,100,5.589041208464,9,9.075,3.01247406627841,3.98279168764299,15.0249481325568,15.0249481325568,100
"77",-0.376714394463926,7.6,100,5.21232681400007,9.12,9.196,3.03249072545985,4.06275836928013,15.1849814509197,15.1849814509197,100
"78",0.268312589710343,7.7,100,5.48063940371042,9.24,9.317,3.05237612361255,4.14298757297471,15.3447522472251,15.3447522472251,100
"79",0.834596656409185,7.8,100,6.3152360601196,9.36,9.438,3.07213280962917,4.22347420094148,15.5042656192583,15.5042656192583,100
"80",0.59556588418895,7.9,100,6.91080194430855,9.48,9.559,3.09176325096214,4.30421331827554,15.6635265019243,15.6635265019243,100
"81",-0.194138397799159,8,100,6.71666354650939,9.6,9.68,3.11126983722081,4.3852001457582,15.8225396744416,15.8225396744416,100
"82",0.177446061506023,8.1,100,6.89410960801542,9.72,9.801,3.1306548835667,4.46643005306642,15.9813097671334,15.9813097671334,100
"83",-0.0837124177691279,8.2,100,6.81039719024628,9.84,9.922,3.1499206339208,4.54789855235823,16.1398412678416,16.1398412678416,100
"84",0.285855261844759,8.3,100,7.09625245209104,9.96,10.043,3.16906926399535,4.62960129220912,16.2981385279907,16.2981385279907,100
"85",0.172970286963668,8.4,100,7.26922273905472,10.08,10.164,3.18810288416168,4.71153405187646,16.4562057683234,16.4562057683234,100
"86",-0.0135620550353083,8.5,100,7.25566068401941,10.2,10.285,3.20702354216492,4.79369273586999,16.6140470843298,16.6140470843298,100
"87",0.0936833149619582,8.6,100,7.34934399898137,10.32,10.406,3.22583322569534,4.87607336880914,16.7716664513907,16.7716664513907,100
"88",0.0111974420967093,8.7,100,7.36054144107808,10.44,10.527,3.24453386482558,4.95867209054866,16.9290677296512,16.9290677296512,100
"89",0.672064681679688,8.8,100,8.03260612275776,10.56,10.648,3.26312733432209,5.04148515155563,17.0862546686442,17.0862546686442,100
"90",0.172357090061622,8.9,100,8.20496321281939,10.68,10.769,3.28161545583879,5.12450890852224,17.2432309116776,17.2432309116776,100
"91",0.333670334495496,9,100,8.53863354731488,10.8,10.89,3.3,5.20773982019981,17.4,17.4,100
"92",0.501767998488714,9.1,100,9.0404015458036,10.92,11.011,3.31828268837964,5.29117444344054,17.5565653767593,17.5565653767593,100
"93",-0.175605994522962,9.2,100,8.86479555128063,11.04,11.132,3.33646519538268,5.37480942943445,17.7129303907654,17.7129303907654,100
"94",-0.358193056782947,9.3,100,8.50660249449768,11.16,11.253,3.35454915003492,5.45864152012997,17.8690983000698,17.8690983000698,100
"95",-0.0746425376602289,9.4,100,8.43195995683746,11.28,11.374,3.3725361376863,5.54266754482722,18.0250722753726,18.0250722753726,100
"96",0.159837421948126,9.5,100,8.59179737878559,11.4,11.495,3.39042770163294,5.62688441693394,18.1808554032659,18.1808554032659,100
"97",0.134444247548841,9.6,100,8.72624162633442,11.52,11.616,3.40822534466253,5.71128913087477,18.3364506893251,18.3364506893251,100
"98",0.111670949739438,9.7,100,8.83791257607386,11.64,11.737,3.42593053052744,5.79587875914494,18.4918610610549,18.4918610610549,100
"99",0.474874098320728,9.8,100,9.31278667439459,11.76,11.858,3.44354468534968,5.88065044950046,18.6470893706993,18.6470893706993,100
"100",0.170482936919263,9.9,100,9.48326961131385,11.88,11.979,3.4610691989615,5.96560142227682,18.802138397923,18.802138397923,100
"101",0.36852442215705,10,100,9.8517940334709,12,12.1,3.47850542618522,6.05072896782938,18.9570108523704,18.9570108523704,100
"102",-0.0121077408016037,10.1,100,9.8396862926693,12.12,12.221,3.49585468805556,6.13603044408871,19.1117093761111,19.1117093761111,100
"103",-0.196478062432518,10.2,100,9.64320823023678,12.24,12.342,3.51311827298769,6.22150327422444,19.2662365459754,19.2662365459754,100
"104",0.310803529654199,10.3,100,9.95401175989098,12.36,12.463,3.53029743789387,6.30714494441208,19.4205948757877,19.4205948757877,100
"105",-0.0330981027792226,10.4,100,9.92091365711176,12.48,12.584,3.54739340925136,6.39295300169709,19.5747868185027,19.5747868185027,100
"106",0.597126045610611,10.5,100,10.5180397027224,12.6,12.705,3.56440738412432,6.47892505195117,19.7288147682486,19.7288147682486,100
"107",-0.0771012230178254,10.6,100,10.4409384797045,12.72,12.826,3.58134053114194,6.56505875791594,19.8826810622839,19.8826810622839,100
"108",0.109822230572394,10.7,100,10.5507607102769,12.84,12.947,3.59819399143515,6.65135183732952,20.0363879828703,20.0363879828703,100
"109",-0.0031711686904065,10.8,100,10.5475895415865,12.96,13.068,3.6149688795341,6.73780206113162,20.1899377590682,20.1899377590682,100
"110",0.210986502452097,10.9,100,10.7585760440386,13.08,13.189,3.63166628422822,6.82440725174337,20.3433325684564,20.3433325684564,100
"111",-0.266130265431101,11,100,10.4924457786075,13.2,13.31,3.64828726939094,6.91116528141794,20.4965745387819,20.4965745387819,100
"112",0.439002538979932,11.1,100,10.9314483175875,13.32,13.431,3.66483287477069,6.99807407065843,20.6496657495414,20.6496657495414,100
"113",0.586674901607921,11.2,100,11.5181232191954,13.44,13.552,3.68130411674993,7.08513158669995,20.8026082334999,20.8026082334999,100
"114",0.219694523871487,11.3,100,11.7378177430669,13.56,13.673,3.69770198907375,7.17233584205231,20.9554039781475,20.9554039781475,100
"115",0.212684633459474,11.4,100,11.9505023765263,13.68,13.794,3.71402746354951,7.2596848931008,21.108054927099,21.108054927099,100
"116",0.171631731898582,11.5,100,12.1221341084249,13.8,13.915,3.7302814907189,7.34717683876202,21.2605629814378,21.2605629814378,100
"117",0.331183837241804,11.6,100,12.4533179456667,13.92,14.036,3.74646500050381,7.4348098191922,21.4129300010076,21.4129300010076,100
"118",-0.131060059031021,11.7,100,12.3222578866357,14.04,14.157,3.76257890282716,7.52258201454551,21.5651578056543,21.5651578056543,100
"119",0.757213564664884,11.8,100,13.0794714513006,14.16,14.278,3.77862408820989,7.61049164378004,21.7172481764198,21.7172481764198,100
"120",0.108290373096199,11.9,100,13.1877618243968,14.28,14.399,3.79460142834528,7.69853696350927,21.8692028566905,21.8692028566905,100
"121",0.238955370572658,12,100,13.4267171949694,14.4,14.52,3.81051177665153,7.78671626689675,22.0210235533031,22.0210235533031,100
"122",-0.205575223225274,12.1,100,13.2211419717442,14.52,14.641,3.82635596880374,7.87502788259234,22.1727119376075,22.1727119376075,100
"123",0.11972943969043,12.2,100,13.3408714114346,14.64,14.762,3.84213482324606,7.96347017370771,22.3242696464921,22.3242696464921,100
"124",0.859390905994642,12.3,100,14.2002623174292,14.76,14.883,3.85784914168504,8.05204153682973,22.4756982833701,22.4756982833701,100
"125",-0.659838489357071,12.4,100,13.5404238280722,14.88,15.004,3.87349970956498,8.14074040106985,22.62699941913,22.62699941913,100
"126",-0.194932957581876,12.5,100,13.3454908704903,15,15.125,3.88908729652601,8.22956522714779,22.778174593052,22.778174593052,100
"127",-0.175469745735489,12.6,100,13.1700211247548,15.12,15.246,3.90461265684575,8.31851450650833,22.9292253136915,22.9292253136915,100
"128",-0.273280867303532,12.7,100,12.8967402574513,15.24,15.367,3.9200765298652,8.40758676046941,23.0801530597304,23.0801530597304,100
"129",-0.470611786971878,12.8,100,12.4261284704794,15.36,15.488,3.93547964039963,8.49678053940055,23.2309592807993,23.2309592807993,100
"130",0.738453295548218,12.9,100,13.1645817660276,15.48,15.609,3.95082269913495,8.58609442192991,23.3816453982699,23.3816453982699,100
"131",-0.0510284138809249,13,100,13.1135533521467,15.6,15.73,3.96610640301039,8.67552701417904,23.5322128060208,23.5322128060208,100
"132",0.0198559189937864,13.1,100,13.1334092711405,15.72,15.851,3.98133143558785,8.76507694902412,23.6826628711757,23.6826628711757,100
"133",-0.560968589201783,13.2,100,12.5724406819387,15.84,15.972,3.99649846740869,8.85474288538244,23.8329969348174,23.8329969348174,100
"134",0.403993278358226,13.3,100,12.9764339602969,15.96,16.093,4.0116081563383,8.94452350752321,23.9832163126766,23.9832163126766,100
"135",0.54270850724432,13.4,100,13.5191424675412,16.08,16.214,4.02666114789909,9.03441752440164,24.1333222957982,24.1333222957982,100
"136",0.128644205700474,13.5,100,13.6477866732417,16.2,16.335,4.04165807559224,9.12442366901533,24.2833161511845,24.2833161511845,100
"137",0.544459914546742,13.6,100,14.1922465877885,16.32,16.456,4.05659956120887,9.21454069778208,24.4331991224177,24.4331991224177,100
"138",-0.329453747548624,13.7,100,13.8627928402398,16.44,16.577,4.07148621513079,9.30476738993824,24.5829724302616,24.5829724302616,100
"139",-0.156950055087758,13.8,100,13.7058427851521,16.56,16.698,4.08631863662148,9.39510254695686,24.732637273243,24.732637273243,100
"140",-0.411616793277281,13.9,100,13.2942259918748,16.68,16.819,4.10109741410759,9.48554499198463,24.8821948282152,24.8821948282152,100
"141",0.0551633891436984,14,100,13.3493893810185,16.8,16.94,4.11582312545134,9.57609356929714,25.0316462509027,25.0316462509027,100
"142",0.256955395866425,14.1,100,13.6063447768849,16.92,17.061,4.13049633821409,9.66674714377164,25.1809926764282,25.1809926764282,100
"143",0.347270953731494,14.2,100,13.9536157306164,17.04,17.182,4.14511760991169,9.75750460037644,25.3302352198234,25.3302352198234,100
"144",0.413064066558258,14.3,100,14.3666797971747,17.16,17.303,4.15968748826159,9.84836484367663,25.4793749765232,25.4793749765232,100
"145",0.974336106754945,14.4,100,15.3410159039296,17.28,17.424,4.17420651142226,9.93932679735529,25.6284130228445,25.6284130228445,100
"146",0.252465183127051,14.5,100,15.5934810870567,17.4,17.545,4.18867520822515,10.0303894037495,25.7773504164503,25.7773504164503,100
"147",-0.507340062885348,14.6,100,15.0861410241713,17.52,17.666,4.20309409839942,10.121551623401,25.9261881967988,25.9261881967988,100
"148",0.0635474974783835,14.7,100,15.1496885216497,17.64,17.787,4.21746369278978,10.2128124346203,26.0749273855796,26.0749273855796,100
"149",0.1739720956544,14.8,100,15.3236606173041,17.76,17.908,4.2317844935677,10.3041708330644,26.2235689871354,26.2235689871354,100
"150",0.831158028776532,14.9,100,16.1548186460806,17.88,18.029,4.24605699443613,10.3956258313275,26.3721139888723,26.3721139888723,100
"151",0.28704864890033,15,100,16.441867294981,18,18.15,4.26028168082816,10.4871764585435,26.5205633616563,26.5205633616563,100
"152",-0.431913270595364,15.1,100,16.0099540243856,18.12,18.271,4.2744590300996,10.5788217600006,26.6689180601992,26.6689180601992,100
"153",0.675597280652736,15.2,100,16.6855513050383,18.24,18.392,4.28858951171594,10.6705607967679,26.8171790234319,26.8171790234319,100
"154",0.128855111457522,15.3,100,16.8144064164959,18.36,18.513,4.30267358743375,10.7623926453323,26.9653471748675,26.9653471748675,100
"155",0.670363751438785,15.4,100,17.4847701679346,18.48,18.634,4.31671171147669,10.8543163972464,27.1134234229534,27.1134234229534,100
"156",0.374377657363121,15.5,100,17.8591478252978,18.6,18.755,4.3307043307065,10.9463311587868,27.261408661413,27.261408661413,100
"157",0.166122524213716,15.6,100,18.0252703495115,18.72,18.876,4.34465188478893,11.038436050622,27.4093037695779,27.4093037695779,100
"158",-0.246024146109164,15.7,100,17.7792462034023,18.84,18.997,4.35855480635497,11.1306302074899,27.5571096127099,27.5571096127099,100
"159",-0.0707446423340936,15.8,100,17.7085015610682,18.96,19.118,4.37241352115739,11.222912777885,27.7048270423148,27.7048270423148,100
"160",-0.488827078071178,15.9,100,17.219674482997,19.08,19.239,4.38622844822292,11.315282923754,27.8524568964458,27.8524568964458,100
"161",0.153081572826828,16,100,17.3727560558239,19.2,19.36,4.4,11.4077398201998,28,28,100
"162",-0.202206462760989,16.1,100,17.1705495930629,19.32,19.481,4.41372858250255,11.5002826551947,28.1474571650051,28.1474571650051,100
"163",-0.130761977210917,16.2,100,17.039787615852,19.44,19.602,4.42741459544958,11.5929106293006,28.2948291908992,28.2948291908992,100
"164",0.137867244467861,16.3,100,17.1776548603198,19.56,19.723,4.441058432401,11.6856229553978,28.442116864802,28.442116864802,100
"165",-0.447577330502902,16.4,100,16.7300775298169,19.68,19.844,4.45466048088965,11.7784188584205,28.5893209617793,28.5893209617793,100
"166",-0.0385885646561493,16.5,100,16.6914889651608,19.8,19.965,4.46822112254978,11.8712975751003,28.7364422450996,28.7364422450996,100
"167",-0.772183745496557,16.6,100,15.9193052196642,19.92,20.086,4.48174073324194,11.9642583537159,28.8834814664839,28.8834814664839,100
"168",-0.265797578981156,16.7,100,15.6535076406831,20.04,20.207,4.49521968317456,12.0573004538507,29.0304393663491,29.0304393663491,100
"169",-0.0143158924856408,16.8,100,15.6391917481974,20.16,20.328,4.50865833702222,12.1504231461554,29.1773166740444,29.1773166740444,100
"170",0.692537228284604,16.9,100,16.331728976482,20.28,20.449,4.52205705404078,12.2436257121183,29.3241141080816,29.3241141080816,100
"171",0.0722866657545022,17,100,16.4040156422365,20.4,20.57,4.53541618817943,12.336907443841,29.4708323763589,29.4708323763589,100
"172",-0.0146898315291445,17.1,100,16.3893258107074,20.52,20.691,4.54873608818977,12.4302676438203,29.6174721763796,29.6174721763796,100
"173",0.458026595794023,17.2,100,16.8473524065014,20.64,20.812,4.5620170977321,12.5237056247356,29.7640341954642,29.7640341954642,100
"174",-0.064531185503831,17.3,100,16.7828212209976,20.76,20.933,4.57525955547879,12.6172207092422,29.9105191109576,29.9105191109576,100
"175",0.289160957697228,17.4,100,17.0719821786948,20.88,21.054,4.58846379521513,12.7108122297696,30.0569275904303,30.0569275904303,100
"176",0.048927803912844,17.5,100,17.1209099826076,21,21.175,4.60163014593742,12.804479528325,30.2032602918748,30.2032602918748,100
"177",0.139569185622863,17.6,100,17.2604791682305,21.12,21.296,4.61475893194867,12.8982219563025,30.3495178638973,30.3495178638973,100
"178",0.720865691711282,17.7,100,17.9813448599418,21.24,21.417,4.62785047295178,12.9920388742963,30.4957009459036,30.4957009459036,100
"179",0.3635021039002,17.8,100,18.344846963842,21.36,21.538,4.64090508414038,13.0859296519191,30.6418101682808,30.6418101682808,100
"180",0.156522008503401,17.9,100,18.5013689723454,21.48,21.659,4.65392307628736,13.1798936676251,30.7878461525747,30.7878461525747,100
"181",-0.262591117997657,18,100,18.2387778543477,21.6,21.78,4.66690475583121,13.2739303085374,30.9338095116624,30.9338095116624,100
"182",0.26097334306314,18.1,100,18.4997511974109,21.72,21.901,4.67985042496018,13.3680389702794,31.0797008499204,31.0797008499204,100
"183",0.29066256670104,18.2,100,18.7904137641119,21.84,22.022,4.69276038169434,13.4622190568111,31.2255207633887,31.2255207633887,100
"184",0.15225419319392,18.3,100,18.9426679573058,21.96,22.143,4.70563491996564,13.5564699802685,31.3712698399313,31.3712698399313,100
"185",-0.374162712077355,18.4,100,18.5685052452285,22.08,22.264,4.71847432969599,13.6507911608078,31.516948659392,31.516948659392,100
"186",-0.315893748621648,18.5,100,18.2526114966068,22.2,22.385,4.73127889687345,13.7451820264529,31.6625577937469,31.6625577937469,100
"187",0.365817122217405,18.6,100,18.6184286188242,22.32,22.506,4.74404890362652,13.8396420129468,31.808097807253,31.808097807253,100
"188",-0.121490830647972,18.7,100,18.4969377881763,22.44,22.627,4.75678462829672,13.9341705636064,31.9535692565934,31.9535692565934,100
"189",0.321283852710887,18.8,100,18.8182216408872,22.56,22.748,4.76948634550934,14.0287671291811,32.0989726910187,32.0989726910187,100
"190",0.0827409663695708,18.9,100,18.9009626072567,22.68,22.869,4.78215432624252,14.1234311677148,32.244308652485,32.244308652485,100
"191",0.14538044395382,19,100,19.0463430512105,22.8,22.99,4.79478883789474,14.2181621444103,32.3895776757895,32.3895776757895,100
"192",0.15955642153863,19.1,100,19.2058994727492,22.92,23.111,4.80739014435068,14.3129595314985,32.5347802887014,32.5347802887014,100
"193",0.19486888490019,19.2,100,19.4007683576494,23.04,23.232,4.81995850604546,14.4078228081089,32.6799170120909,32.6799170120909,100
"194",0.46705079629781,19.3,100,19.8678191539472,23.16,23.353,4.83249418002754,14.5027514601447,32.8249883600551,32.8249883600551,100
"195",0.526615995587871,19.4,100,20.394435149535,23.28,23.474,4.84499742001995,14.5977449801599,32.9699948400399,32.9699948400399,100
"196",-0.37409422702282,19.5,100,20.0203409225122,23.4,23.595,4.85746847648032,14.6928028672392,33.1149369529606,33.1149369529606,100
"197",0.164495729083042,19.6,100,20.1848366515953,23.52,23.716,4.8699075966593,14.7879246268812,33.2598151933186,33.2598151933186,100
"198",-0.407624976034006,19.7,100,19.7772116755613,23.64,23.837,4.88231502465787,14.8831097708841,33.4046300493157,33.4046300493157,100
"199",-0.540277563968583,19.8,100,19.2369341115927,23.76,23.958,4.89469100148314,14.9783578172335,33.5493820029663,33.5493820029663,100
"200",0.558346756103637,19.9,100,19.7952808676963,23.88,24.079,4.907035765103,15.0736682899938,33.694071530206,33.694071530206,100
"201",-0.441085501763597,20,100,19.3541953659327,24,24.2,4.91934955049954,15.1690407192007,33.8386991009991,33.8386991009991,100
"202",0.511521711259611,20.1,100,19.8657170771923,24.12,24.321,4.93163258972118,15.2644746407575,33.9832651794424,33.9832651794424,100
"203",0.624733818088538,20.2,100,20.4904508952809,24.24,24.442,4.94388511193373,15.3599695963324,34.1277702238675,34.1277702238675,100
"204",0.163272822144421,20.3,100,20.6537237174253,24.36,24.563,4.95610734347028,15.4555251332593,34.2722146869406,34.2722146869406,100
"205",-0.0796838089505785,20.4,100,20.5740399084747,24.48,24.684,4.96829950787994,15.55114080444,34.4165990157599,34.4165990157599,100
"206",-0.575008125766757,20.5,100,19.999031782708,24.6,24.805,4.98046182597558,15.6468161682486,34.5609236519512,34.5609236519512,100
"207",0.937328598457092,20.6,100,20.936360381165,24.72,24.926,4.9925945158805,15.7425507884388,34.705189031761,34.705189031761,100
"208",0.647885534440307,20.7,100,21.5842459156054,24.84,25.047,5.00469779307402,15.8383442340518,34.849395586148,34.849395586148,100
