"","dis","x","ymax","y","mean","var","sigma","min","max","shademax"
"73",0.104173916141422,14.4,100,43.5948114505194,60.16,17.424,4.17420651142226,51.8115869771555,68.5084130228445,68.5084130228445
"74",0.0780321753657314,14.6,100,43.6728436258851,60.44,17.666,4.20309409839942,52.0338118032012,68.8461881967988,68.8461881967988
"75",0.103100347814408,14.8,100,43.7759439736995,60.72,17.908,4.2317844935677,52.2564310128646,69.1835689871354,69.1835689871354
"76",0.562193635219497,15,100,44.338137608919,61,18.15,4.26028168082816,52.4794366383437,69.5205633616563,69.5205633616563
"77",-0.501744828427361,15.2,100,43.8363927804917,61.28,18.392,4.28858951171594,52.7028209765681,69.8571790234319,69.8571790234319
"78",0.873049893864739,15.4,100,44.7094426743564,61.56,18.634,4.31671171147669,52.9265765770466,70.1934234229534,70.1934234229534
"79",0.812295020358979,15.6,100,45.5217376947154,61.84,18.876,4.34465188478893,53.1506962304221,70.5293037695779,70.5293037695779
"80",0.300268724939164,15.8,100,45.8220064196545,62.12,19.118,4.37241352115739,53.3751729576852,70.8648270423148,70.8648270423148
"81",-0.406082063885973,16,100,45.4159243557686,62.4,19.36,4.4,53.6,71.2,71.2
"82",0.35076678808461,16.2,100,45.7666911438532,62.68,19.602,4.42741459544958,53.8251708091008,71.5348291908992,71.5348291908992
"83",0.949153837284154,16.4,100,46.7158449811373,62.96,19.844,4.45466048088965,54.0506790382207,71.8693209617793,71.8693209617793
"84",-0.473266220575182,16.6,100,46.2425787605621,63.24,20.086,4.48174073324194,54.2765185335161,72.2034814664839,72.2034814664839
"85",0.0943374669720159,16.8,100,46.3369162275342,63.52,20.328,4.50865833702222,54.5026833259555,72.5373166740444,72.5373166740444
"86",0.72124075670096,17,100,47.0581569842351,63.8,20.57,4.53541618817943,54.7291676236411,72.8708323763588,72.8708323763588
"87",0.663834094244469,17.2,100,47.7219910784796,64.08,20.812,4.5620170977321,54.9559658045358,73.2040341954642,73.2040341954642
"88",-0.289941668197453,17.4,100,47.4320494102821,64.36,21.054,4.58846379521513,55.1830724095697,73.5369275904303,73.5369275904303
"89",-0.239616048930118,17.6,100,47.192433361352,64.64,21.296,4.61475893194867,55.4104821361027,73.8695178638973,73.8695178638973
"90",-0.337886294694646,17.8,100,46.8545470666574,64.92,21.538,4.64090508414038,55.6381898317192,74.2018101682808,74.2018101682808
"91",-0.305828736682236,18,100,46.5487183299751,65.2,21.78,4.66690475583121,55.8661904883376,74.5338095116624,74.5338095116624
"92",0.198305920781425,18.2,100,46.7470242507566,65.48,22.022,4.69276038169434,56.0944792366113,74.8655207633887,74.8655207633887
"93",-0.0314156507619487,18.4,100,46.7156085999946,65.76,22.264,4.71847432969599,56.323051340608,75.196948659392,75.196948659392
"94",0.0528030743811676,18.6,100,46.7684116743758,66.04,22.506,4.74404890362652,56.551902192747,75.528097807253,75.528097807253
"95",0.34123931082368,18.8,100,47.1096509851995,66.32,22.748,4.76948634550934,56.7810273089813,75.8589726910187,75.8589726910187
"96",0.599519715164738,19,100,47.7091707003642,66.6,22.99,4.79478883789474,57.0104223242105,76.1895776757895,76.1895776757895
"97",-0.15236341349082,19.2,100,47.5568072868734,66.88,23.232,4.81995850604546,57.2400829879091,76.5199170120909,76.5199170120909
"98",0.762680215498858,19.4,100,48.3194875023722,67.16,23.474,4.84499742001995,57.4700051599601,76.8499948400399,76.8499948400399
"99",0.218354175530897,19.6,100,48.5378416779031,67.44,23.716,4.8699075966593,57.7001848066814,77.1798151933186,77.1798151933186
"100",0.274510388033614,19.8,100,48.8123520659368,67.72,23.958,4.89469100148314,57.9306179970337,77.5093820029663,77.5093820029663
"101",0.170703101292245,20,100,48.983055167229,68,24.2,4.91934955049954,58.1613008990009,77.8386991009991,77.8386991009991
"102",0.127335820428974,20.2,100,49.110390987658,68.28,24.442,4.94388511193373,58.3922297761325,78.1677702238675,78.1677702238675
"103",0.405822456232491,20.4,100,49.5162134438905,68.56,24.684,4.96829950787994,58.6234009842401,78.4965990157599,78.4965990157599
"104",0.066979366267272,20.6,100,49.5831928101577,68.84,24.926,4.9925945158805,58.854810968239,78.825189031761,78.825189031761
"105",0.0269980987800935,20.8,100,49.6101909089378,69.12,25.168,5.01677187043621,59.0864562591276,79.1535437408724,79.1535437408724
"106",0.58218890555633,21,100,50.1923798144942,69.4,25.41,5.04083326445142,59.3183334710972,79.4816665289028,79.4816665289028
"107",0.652223409622973,21.2,100,50.8446032241171,69.68,25.652,5.06478035061739,59.5504392987652,79.8095607012348,79.8095607012348
"108",0.686263478593168,21.4,100,51.5308667027103,69.96,25.894,5.08861474273697,59.7827705145261,80.1372294854739,80.1372294854739
"109",0.229413314158537,21.6,100,51.7602800168688,70.24,26.136,5.11233801699379,60.0153239660124,80.4646760339876,80.4646760339876
"110",0.434696477240945,21.8,100,52.1949764941098,70.52,26.378,5.13595171316865,60.2480965736627,80.7919034263373,80.7919034263373
"111",0.054071046897036,22,100,52.2490475410068,70.8,26.62,5.15945733580577,60.4810853283885,81.1189146716115,81.1189146716115
"112",0.118076721500369,22.2,100,52.3671242625072,71.08,26.862,5.18285635533149,60.714287289337,81.445712710663,81.445712710663
"113",0.0829180459170414,22.4,100,52.4500423084242,71.36,27.104,5.20615020912766,60.9476995817447,81.7723004182553,81.7723004182553
"114",0.363154151384655,22.6,100,52.8131964598089,71.64,27.346,5.22934030256207,61.1813193948758,82.0986806051241,82.0986806051241
"115",0.712652867530982,22.8,100,53.5258493273399,71.92,27.588,5.25242800997786,61.4151439800443,82.4248560199557,82.4248560199557
"116",-0.065524903222473,23,100,53.4603244241174,72.2,27.83,5.27541467564399,61.649170648712,82.750829351288,82.750829351288
"117",0.0540459369802249,23.2,100,53.5143703610976,72.48,28.072,5.29830161466861,61.8833967706628,83.0766032293372,83.0766032293372
"118",-0.145487865229617,23.4,100,53.368882495868,72.76,28.314,5.32109011387704,62.1178197722459,83.4021802277541,83.4021802277541
"119",0.296485981600714,23.6,100,53.6653684774687,73.04,28.556,5.34378143265609,62.3524371346878,83.7275628653122,83.7275628653122
"120",0.818318519902162,23.8,100,54.4836869973709,73.32,28.798,5.36637680376621,62.5872463924676,84.0527536075324,84.0527536075324
"121",-0.0903986082143112,24,100,54.3932883891566,73.6,29.04,5.38887743412299,62.822245131754,84.377754868246,84.377754868246
"122",0.437007894371318,24.2,100,54.8302962835279,73.88,29.282,5.41128450554949,63.057430988901,84.702569011099,84.702569011099
"123",-0.253151023071409,24.4,100,54.5771452604565,74.16,29.524,5.43359917550053,63.2928016489989,85.027198351001,85.027198351001
"124",0.170917152654594,24.6,100,54.7480624131111,74.44,29.766,5.45582257776039,63.5283548444792,85.3516451555208,85.3516451555208
"125",0.608548958840695,24.8,100,55.3566113719518,74.72,30.008,5.47795582311504,63.7640883537699,85.6759116462301,85.6759116462301
"126",0.0592936632545421,25,100,55.4159050352063,75,30.25,5.5,64,86,86
"127",0.0631249898335685,25.2,100,55.4790300250399,75.28,30.492,5.5219561751249,64.2360876497502,86.3239123502498,86.3239123502498
"128",-0.419787323480001,25.4,100,55.0592427015599,75.56,30.734,5.54382539407583,64.4723492118484,86.6476507881517,86.6476507881517
"129",0.137764728094847,25.6,100,55.1970074296547,75.84,30.976,5.56560868189635,64.7087826362073,86.9712173637927,86.9712173637927
"130",0.39479036416061,25.8,100,55.5917977938153,76.12,31.218,5.58730704364813,64.9453859127037,87.2946140872963,87.2946140872963
"131",-0.0194979881980916,26,100,55.5722998056172,76.4,31.46,5.60892146495206,65.1821570700959,87.6178429299041,87.6178429299041
"132",0.576966137645775,26.2,100,56.149265943263,76.68,31.702,5.63045291251068,65.4190941749786,87.9409058250214,87.9409058250214
"133",-0.0399606448027066,26.4,100,56.1093052984603,76.96,31.944,5.65190233461266,65.6561953307747,88.2638046692253,88.2638046692253
"134",-0.0404484793365923,26.6,100,56.0688568191237,77.24,32.186,5.67327066162016,65.8934586767597,88.5865413232403,88.5865413232403
"135",0.180424470304048,26.8,100,56.2492812894278,77.52,32.428,5.69455880643971,66.1308823871206,88.9091176128794,88.9091176128794
"136",0.704384219785438,27,100,56.9536655092132,77.8,32.67,5.7157676649773,66.3684646700454,89.2315353299546,89.2315353299546
"137",0.245933993572954,27.2,100,57.1995995027862,78.08,32.912,5.73689811657833,66.6062037668433,89.5537962331567,89.5537962331567
"138",0.434838139676069,27.4,100,57.6344376424622,78.36,33.154,5.75795102445306,66.8440979510939,89.8759020489061,89.8759020489061
"139",0.301679390560177,27.6,100,57.9361170330224,78.64,33.396,5.77892723608803,67.0821455278239,90.1978544721761,90.1978544721761
"140",0.754728154699179,27.8,100,58.6908451877216,78.92,33.638,5.79982758364419,67.3203448327116,90.5196551672884,90.5196551672884
"141",0.498045138615518,28,100,59.1888903263371,79.2,33.88,5.8206528843421,67.5586942313158,90.8413057686842,90.8413057686842
"142",0.781501968023774,28.2,100,59.9703922943609,79.48,34.122,5.84140394083477,67.7971921183305,91.1628078816696,91.1628078816696
"143",-0.277488670914215,28.4,100,59.6929036234467,79.76,34.364,5.86208154156866,68.0358369168627,91.4841630831373,91.4841630831373
"144",-0.0215151716107128,28.6,100,59.6713884518359,80.04,34.606,5.88268646113321,68.2746270777336,91.8053729222664,91.8053729222664
"145",0.515625777655217,28.8,100,60.1870142294912,80.32,34.848,5.90321946059945,68.5135610788011,92.1264389211989,92.1264389211989
"146",0.543866727168108,29,100,60.7308809566593,80.6,35.09,5.92368128784795,68.7526374243041,92.4473625756959,92.4473625756959
"147",-0.0288451300020117,29.2,100,60.7020358266573,80.88,35.332,5.94407267788677,68.9918546442264,92.7681453557735,92.7681453557735
"148",-0.0380204784554395,29.4,100,60.6640153482018,81.16,35.574,5.96439435315942,69.2312112936812,93.0887887063188,93.0887887063188
"149",-0.334241038100427,29.6,100,60.3297743101014,81.44,35.816,5.9846470238436,69.4707059523128,93.4092940476872,93.4092940476872
"150",0.105762406019801,29.8,100,60.4355367161212,81.72,36.058,6.00483138814072,69.7103372237186,93.7296627762814,93.7296627762814
"151",-0.158834626504441,30,100,60.2767020896167,82,36.3,6.02494813255683,69.9501037348863,94.0498962651137,94.0498962651137
"152",0.181276013005412,30.2,100,60.4579781026222,82.28,36.542,6.044997932175,70.19000413565,94.36999586435,94.36999586435
"153",0.0759569046820588,30.4,100,60.5339350073042,82.56,36.784,6.0649814509197,70.4300370981606,94.6899629018394,94.6899629018394
"154",-0.442002347369256,30.6,100,60.091932659935,82.84,37.026,6.08489934181331,70.6702013163734,95.0097986836266,95.0097986836266
"155",-0.431204447867854,30.8,100,59.6607282120671,83.12,37.268,6.10475224722511,70.9104955055498,95.3295044944502,95.3295044944502
"156",0.434168950906451,31,100,60.0948971629736,83.4,37.51,6.12454079911302,71.150918401774,95.649081598226,95.649081598226
"157",0.124348095412266,31.2,100,60.2192452583858,83.68,37.752,6.14426561925834,71.3914687614833,95.9685312385167,95.9685312385167
"158",0.0570597858850484,31.4,100,60.2763050442709,83.96,37.994,6.16392731949364,71.6321453610127,96.2878546389873,96.2878546389873
"159",-0.0609276603935766,31.6,100,60.2153773838773,84.24,38.236,6.18352650192429,71.8729469961514,96.6070530038486,96.6070530038486
"160",0.414579639076817,31.8,100,60.6299570229541,84.52,38.478,6.20306375914354,72.1138724817129,96.9261275182871,96.9261275182871
"161",0.192010461054893,32,100,60.821967484009,84.8,38.72,6.22253967444162,72.3549206511168,97.2450793488832,97.2450793488832
"162",0.345246335925974,32.2,100,61.167213819935,85.08,38.962,6.24195482200889,72.5960903559822,97.5639096440178,97.5639096440178
"163",-0.22615065025922,32.4,100,60.9410631696758,85.36,39.204,6.26130976713339,72.8373804657332,97.8826195342668,97.8826195342668
"164",0.0692516497239546,32.6,100,61.0103148193997,85.64,39.446,6.28060506639289,73.0787898672142,98.2012101327858,98.2012101327858
"165",0.842284473636965,32.8,100,61.8525992930367,85.92,39.688,6.2998412678416,73.3203174643168,98.5196825356832,98.5196825356832
"166",0.223574179126038,33,100,62.0761734721627,86.2,39.93,6.31901891119183,73.5619621776163,98.8380378223837,98.8380378223837
"167",-0.447002971403508,33.2,100,61.6291705007592,86.48,40.172,6.33813852799069,73.8037229440186,99.1562770559814,99.1562770559814
"168",0.313505886525339,33.4,100,61.9426763872845,86.76,40.414,6.35720064179195,74.0455987164161,99.4744012835839,99.4744012835839
"169",-0.145247595130959,33.6,100,61.7974287921536,87.04,40.656,6.37620576832335,74.2875884633533,99.7924115366467,99.7924115366467
"170",-0.170204169603242,33.8,100,61.6272246225504,87.32,40.898,6.3951544156494,74.5296911687012,100.110308831299,100
"171",1.1172809285772,34,100,62.7445055511276,87.6,41.14,6.41404708432983,74.7719058313403,100.42809416866,100
"172",0.286122134885952,34.2,100,63.0306276860135,87.88,41.382,6.43288426757392,75.0142314648522,100.745768535148,100
"173",0.336057119856619,34.4,100,63.3666848058701,88.16,41.624,6.45166645139068,75.2566670972186,101.063332902781,100
"174",-0.387564726775951,34.6,100,62.9791200790942,88.44,41.866,6.47039411473521,75.4992117705296,101.38078822947,100
"175",0.219596400280957,34.8,100,63.1987164793751,88.72,42.108,6.48906772965116,75.7418645406977,101.698135459302,100
"176",0.0136410006997051,35,100,63.2123574800748,89,42.35,6.50768776140958,75.9846244771808,102.015375522819,100
"177",0.298777308526669,35.2,100,63.5111347886015,89.28,42.592,6.52625466864418,76.2274906627116,102.332509337288,100
"178",0.288909419118187,35.4,100,63.8000442077197,89.56,42.834,6.54476890348315,76.4704621930337,102.649537806966,100
"179",0.18608451704489,35.6,100,63.9861287247646,89.84,43.076,6.56323091167757,76.7135381766449,102.966461823355,100
"180",-0.343651797561304,35.8,100,63.6424769272033,90.12,43.318,6.5816411327267,76.9567177345466,103.283282265453,100
"181",1.12209514531068,36,100,64.764572072514,90.4,43.56,6.6,77.2,103.6,100
"182",0.131785882788331,36.2,100,64.8963579553023,90.68,43.802,6.61830794085618,77.4433841182876,103.916615881712,100
"183",0.104219004688583,36.4,100,65.0005769599909,90.96,44.044,6.63656537675928,77.6868692464814,104.233130753519,100
"184",0.0711062264042313,36.6,100,65.0716831863951,91.24,44.286,6.65477272339184,77.9304545532163,104.549545446784,100
"185",0.161223899276823,36.8,100,65.2329070856719,91.52,44.528,6.67293039076537,78.1741392184693,104.865860781531,100
"186",0.143644810375035,37,100,65.376551896047,91.8,44.77,6.69103878332804,78.4179224333439,105.182077566656,100
"187",-0.442407680179792,37.2,100,64.9341442158672,92.08,45.012,6.70909830006984,78.6618033998603,105.49819660014,100
"188",0.0709651477040772,37.4,100,65.0051093635713,92.36,45.254,6.72710933462509,78.9057813307498,105.81421866925,100
"189",0.362998747324316,37.6,100,65.3681081108956,92.64,45.496,6.74507227537259,79.1498554492548,106.130144550745,100
"190",0.000713357777874707,37.8,100,65.3688214686734,92.92,45.738,6.76298750553334,79.3940249889333,106.445975011067,100
"191",0.0715120599817005,38,100,65.4403335286551,93.2,45.98,6.78085540326587,79.6382891934682,106.761710806532,100
"192",-0.340555915999834,38.2,100,65.0997776126553,93.48,46.222,6.79867634175948,79.8826473164811,107.077352683519,100
"193",0.104148070649538,38.4,100,65.2039256833048,93.76,46.464,6.81645068932505,80.1270986213499,107.39290137865,100
"194",0.174517328362119,38.6,100,65.378443011667,94.04,46.706,6.83417880948399,80.371642381032,107.708357618968,100
"195",-0.436738634250769,38.8,100,64.9417043774162,94.32,46.948,6.85186106105487,80.6162778778902,108.02372212211,100
"196",-0.0996668912452611,39,100,64.8420374861709,94.6,47.19,6.86949779823824,80.8610044035235,108.338995596476,100
"197",-0.0543769518309935,39.2,100,64.7876605343399,94.88,47.432,6.88708937069935,81.1058212586013,108.654178741399,100
"198",0.0435199752826126,39.4,100,64.8311805096226,95.16,47.674,6.9046361236491,81.3507277527018,108.969272247298,100
"199",-0.314288484062054,39.6,100,64.5168920255605,95.44,47.916,6.922138397923,81.595723204154,109.284276795846,100
"200",0.157806750992823,39.8,100,64.6746987765533,95.72,48.158,6.9395965300585,81.840806939883,109.599193060117,100
"201",-0.518553790435001,40,100,64.1561449861183,96,48.4,6.95701085237044,82.0859782952591,109.914021704741,100
"202",0.29558126817375,40.2,100,64.4517262542921,96.28,48.642,6.97438169302484,82.3312366139503,110.22876338605,100
"203",0.610415802765882,40.4,100,65.062142057058,96.56,48.884,6.99170937611111,82.5765812477778,110.543418752222,100
"204",0.273398023247059,40.6,100,65.335540080305,96.84,49.126,7.00899422171256,82.8220115565749,110.857988443425,100
"205",0.0871954397678021,40.8,100,65.4227355200728,97.12,49.368,7.02623654597538,83.0675269080492,111.172473091951,100
"206",-0.497064388982226,41,100,64.9256711310906,97.4,49.61,7.04343666117613,83.3131266776477,111.486873322352,100
"207",0.182839846857345,41.2,100,65.1085109779479,97.68,49.852,7.06059487578773,83.5588102484245,111.801189751575,100
"208",0.483849347128932,41.4,100,65.5923603250769,97.96,50.094,7.07771149454398,83.804577010912,112.115422989088,100
"209",0.296819403408184,41.6,100,65.889179728485,98.24,50.336,7.09478681850272,84.0504263629945,112.429573637005,100
"210",-0.198345834879101,41.8,100,65.6908338936059,98.52,50.578,7.11182114510763,84.2963577097847,112.743642290215,100
"211",0.249889746025888,42,100,65.9407236396318,98.8,50.82,7.12881476824865,84.5423704635027,113.057629536497,100
"212",-0.00403263587435254,42.2,100,65.9366910037575,99.08,51.062,7.14576797832115,84.7884640433577,113.371535956642,100
"213",0.294414862131764,42.4,100,66.2311058658892,99.36,51.304,7.16268106228387,85.0346378754323,113.685362124568,100
"214",0.670257456777849,42.6,100,66.9013633226671,99.64,51.546,7.17955430371552,85.280891392569,113.999108607431,100
"215",-0.0631400642816393,42.8,100,66.8382232583855,99.92,51.788,7.1963879828703,85.5272240342594,114.312775965741,100
"216",-0.236703108901983,43,100,66.6015201494835,100.2,52.03,7.2131823767322,85.7736352465356,114.626364753464,100
"217",0.130523262145992,43.2,100,66.7320434116295,100.48,52.272,7.22993775906819,86.0201244818636,114.939875518136,100
"218",-0.422534726192496,43.4,100,66.309508685437,100.76,52.514,7.24665440048027,86.2666911990395,115.253308800961,100
"219",0.206163443882824,43.6,100,66.5156721293198,101.04,52.756,7.26333256845644,86.5133348630871,115.566665136913,100
"220",0.0193317603457929,43.8,100,66.5350038896656,101.32,52.998,7.27997252742069,86.7600549451586,115.879945054841,100
"221",0.427078672487887,44,100,66.9620825621535,101.6,53.24,7.29657453878188,87.0068509224362,116.193149077564,100
"222",0.130951508814876,44.2,100,67.0930340709683,101.88,53.482,7.31313886098165,87.2537222780367,116.506277721963,100
"223",0.422712788456091,44.4,100,67.5157468594244,102.16,53.724,7.32966574954138,87.5006685009172,116.819331499083,100
